Customer,Settlement Duration(30K),Age Bracket(20K),GP Generated(35K),Established Since(5K),Worked Since(10K),Total(100K)
1020201272,18000.000000000004,3000.0000000000005,2330.3828085231694,5000.0,2000.0,30330.382808523173
1020201432,0.0,19336.72715329666,7930.954724778742,1000.0,2000.0,30267.6818780754
1020201223,18524.440417902893,3087.406736317149,1334.3064873107514,5000.0,2000.0,29946.153641530793
1020201450,0.0,20000.0,6474.601187966341,1000.0,2000.0,29474.601187966342
1020201246,16182.53621247498,2697.08936874583,3223.2109410540384,5000.0,2000.0,29102.83652227485
1020201366,0.0,8000.0,17866.888810086708,1000.0,2000.0,28866.888810086708
1020201445,0.0,20000.0,1799.5422371840068,5000.0,2000.0,28799.542237184007
1020201447,0.0,20000.0,1601.371403850676,5000.0,2000.0,28601.371403850677
1020201418,0.0,17509.931208216258,7758.74109658345,1000.0,2000.0,28268.672304799707
1020201441,0.0,20000.0,1218.864132662764,5000.0,2000.0,28218.864132662762
1020201039,6285.653758486823,0.0,17891.78494599214,2000.0,2000.0,28177.438704478966
1020201336,21000.0,3500.0,577.1833991268286,1000.0,2000.0,28077.18339912683
1020201446,0.0,20000.0,1855.2201853182694,4000.0,2000.0,27855.22018531827
1020201286,6000.0,1000.0,17702.813784330196,1000.0,2000.0,27702.813784330196
1020201167,19916.560404227726,-0.0,1692.609032471318,4000.0,2000.0,27609.169436699045
1020201006,14921.236886678947,0.0,8599.615687419351,2000.0,2000.0,27520.8525740983
1020201216,14687.289404906525,2447.881567484421,3163.549512484395,5000.0,2000.0,27298.72048487534
1020201215,18000.0,3000.0,3063.258594215139,1000.0,2000.0,27063.258594215138
1020201403,0.0,12000.0,11808.237471767756,1000.0,2000.0,26808.237471767756
1020201426,0.0,18000.0,5400.063254743854,1000.0,2000.0,26400.063254743854
1020201386,15000.0,2500.0,5732.318546598626,1000.0,2000.0,26232.318546598624
1020201442,0.0,20000.0,3004.2291363668937,1000.0,2000.0,26004.229136366892
1020201444,0.0,20000.0,2590.1611097330233,1000.0,2000.0,25590.161109733024
1020201324,0.0,11808.582379895674,9738.292893027115,2000.0,2000.0,25546.87527292279
1020201099,0.0,0.0,21054.627766213027,2000.0,2000.0,25054.627766213027
1020201176,17424.131389033555,0.0,3452.2281117882076,2000.0,2000.0,24876.359500821764
1020201058,20353.999038473474,0.0,509.657393811952,2000.0,2000.0,24863.656432285425
1020201421,0.0,18000.0,3455.190988875003,1000.0,2000.0,24455.190988875
1020201202,5629.022082018927,10000.0,5680.504656541049,1000.0,2000.0,24309.526738559976
1020201407,0.0,14000.0,5248.712321009403,3000.0,2000.0,24248.712321009403
1020201148,14845.486059678007,2474.247676613001,2811.3910326746545,2000.0,2000.0,24131.124768965663
1020201233,18000.0,3000.0,0.0,1000.0,2000.0,24000.0
1020201316,0.0,5321.031546452541,13528.650811556428,3000.0,2000.0,23849.68235800897
1020403002,0.0,17309.734513274336,0.0,4000.0,2000.0,23309.734513274336
1020201440,0.0,20000.0,0.0,1000.0,2000.0,23000.0
1020201437,0.0,20000.0,0.0,1000.0,2000.0,23000.0
1020201419,0.0,19175.926941975442,770.9842626296894,1000.0,2000.0,22946.91120460513
1020201393,0.0,12281.0048525375,7633.394372484431,1000.0,2000.0,22914.39922502193
1020201184,0.0,4000.0,12410.717109925034,4000.0,2000.0,22410.717109925034
1020201294,13862.659537934665,2310.443256322444,3120.2588507798623,1000.0,2000.0,22293.36164503697
1020201370,0.0,10459.470348170267,4449.063111474222,5000.0,2000.0,21908.533459644488
1020201008,14687.858213561414,2447.9763689269025,0.0,2000.0,2000.0,21135.834582488318
1020201356,0.0,8000.0,7509.91625595908,3000.0,2000.0,20509.91625595908
1020201208,6790.697674418605,1131.7829457364342,7470.706723902238,3000.0,2000.0,20393.187344057278
1020201029,9851.24888219582,0.0,5759.257205830179,2000.0,2000.0,19610.506088026
1020201412,0.0,14000.0,2545.042929337141,1000.0,2000.0,19545.04292933714
1020201098,0.0,0.0,15351.437455518553,2000.0,2000.0,19351.437455518553
1020201076,10220.38060159607,1703.3967669326785,1426.655611309924,4000.0,2000.0,19350.432979838675
1020201247,6277.51449229977,1046.252415383295,4316.915422888051,5000.0,2000.0,18640.682330571115
1020201249,4240.717660392506,706.7862767320844,8618.575460306949,3000.0,2000.0,18566.07939743154
1020406002,2473.2524122054447,412.20873536757415,3947.983177587456,2000.0,8000.0,16833.444325160475
1020201015,7664.081984589768,0.0,4520.5092443793865,2000.0,2000.0,16184.591228969155
1020201122,6695.239455506167,1115.8732425843612,3398.8419447285014,2000.0,2000.0,15209.95464281903
1020201298,3000.0,500.0,4246.5158124070895,5000.0,2000.0,14746.51581240709
1020201170,9000.0,1500.0,0.0,2000.0,2000.0,14500.0
1020201185,9000.0,1500.0,0.0,2000.0,2000.0,14500.0
1020201169,4291.5119592435885,715.2519932072647,4932.194866813366,2000.0,2000.0,13938.958819264219
1020201288,7583.838383838383,1263.973063973064,0.0,1000.0,4000.0,13847.811447811448
1020403001,0.0,2433.560693359585,4762.951675221277,4000.0,2000.0,13196.512368580861
1020201089,3000.0,500.0,4778.065028524936,2000.0,2000.0,12278.065028524936
1020201367,0.0,8000.0,0.0,1000.0,2000.0,11000.0
1020201371,0.0,8000.0,0.0,1000.0,2000.0,11000.0
1020201117,5252.462269028726,875.4103781714543,0.0,2000.0,2000.0,10127.87264720018
1020201212,5368.492706645056,894.7487844408428,0.0,1000.0,2000.0,9263.241491085899
1020201359,0.0,6000.0,0.0,1000.0,2000.0,9000.0
1020201273,0.0,-0.0,5783.336783754477,1000.0,2000.0,8783.336783754477
1020201051,2777.777777777778,462.96296296296293,0.0,2000.0,2000.0,7240.740740740741
1020403039,0.0,0.0,0.0,5000.0,2000.0,7000.0
1020201312,0.0,0.0,0.0,5000.0,2000.0,7000.0
1020201204,1653.4886247856368,0.0,2294.4678073039436,1000.0,2000.0,6947.956432089581
1020201259,0.0,0.0,3760.6431949917455,1000.0,2000.0,6760.643194991746
1020201094,0.0,0.0,1987.8315290581897,2000.0,2000.0,5987.8315290581895
1020403003,0.0,0.0,0.0,5000.0,0.0,5000.0
1020201021,0.0,0.0,0.0,2000.0,2000.0,4000.0
1020201152,0.0,0.0,0.0,2000.0,2000.0,4000.0
1020201079,0.0,0.0,0.0,2000.0,2000.0,4000.0
1020404006,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201044,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201043,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201041,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201009,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201038,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201010,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201026,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201046,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201025,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201013,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201005,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201023,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201014,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201018,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201024,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201001,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201047,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201050,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201048,0.0,0.0,0.0,2000.0,0.0,2000.0
1020201119,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201168,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201164,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201147,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201146,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201142,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201138,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201136,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201097,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201095,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201092,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201086,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201077,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201072,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201452,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201065,0.0,0.0,0.0,1000.0,0.0,1000.0
1020201078,0.0,0.0,0.0,1000.0,0.0,1000.0
